Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Eastway Parking,225 W 49th St,Located between Broadway & 8th Ave. - Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10019,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.762115,-73.985254,03/21/2022,187765,2022-03-21 22:55:12,,,,04/19/2021,J1772
ELEC,SUNY NEW PALTZ ROUTE 32 (3),80 NY-32,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.738571,-74.079661,03/22/2022,122791,2022-03-22 00:31:22,,,,05/16/2019,J1772
ELEC,Quik Park 82nd Street LLC - Tesla Destination,350 E. 82nd St,,New York,NY,10028,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.774316,-73.951909,11/03/2020,115108,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,Fairfield Inn by Marriott Rochester South - Tesla Destination,4695 W Henrietta Rd,,Rochester,NY,14623,,585-334-3350  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.059322,-77.651957,11/03/2020,115223,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,RRH RIEDMAN CAMP 8,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.202069,-77.574531,03/22/2022,173962,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,MASPETH FEDERAL MASPETH 1,56-18 69th St,,Maspeth,NY,11378,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.726232,-73.895705,03/22/2022,162165,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,PICOTTE 1450 WESTERN 1.,1450 western ave,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.680122,-73.838684,03/22/2022,175372,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,TG EV STATIONS LEFT STATION,35 State Route 299,,Gardiner,NY,12525,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.744570,-74.117940,03/22/2022,175242,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Treiber Nissan,320 N Comrie Ave,,Johnstown,NY,12095,,518-736-1300,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.025044,-74.358103,06/09/2020,44344,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,SAVARINO COMPAN BRL #1,"BRL Covered Lot, single charger 1 South Stree",,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.864134,-78.868096,03/22/2022,164159,2022-03-22 00:31:22,,,,07/11/2020,J1772
ELEC,Albany Parking Authority,2 Columbia St,,Albany,NY,12207,,213-318-4851,E,,Public,24 hours daily,A D M V,,5,,,EV Connect,http://evconnect.com/,GPS,42.650590,-73.749073,03/15/2021,185449,2021-12-06 18:36:15,P,,,05/02/2019,J1772
ELEC,S.A.N.Y. PARKING FOUR,160 School Ln,,Frankfort,NY,13340,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.076151,-75.169179,03/22/2022,164389,2022-03-22 00:31:22,,,,07/21/2020,J1772
ELEC,The Custer Institute,1115 Main Bayview Rd,,Southold,NY,11971,,888-780-0062,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,41.052046,-72.434680,04/08/2020,152743,2021-03-11 23:22:17,P,,,01/20/2020,J1772
ELEC,Angelinas Ristorante - Tesla Destination,399 Ellis St,,Staten Island,NY,10307,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.513370,-74.251370,11/03/2020,168580,2021-03-11 23:22:17,P,,,11/03/2020,TESLA
ELEC,Quikpark 173 W 12th Street - Tesla Destination,173 W 12th St,,New York,NY,10011,,646-336-6225  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737200,-74.000070,11/03/2020,115032,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,Standard Parking 1 Metrotech - Tesla Destination,351 Jay St,,Brooklyn,NY,11201,,212-321-7500  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.693216,-73.986716,11/03/2020,114900,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,BNL South side of Bldg 918,Lawrence Dr,,Upton,NY,11961,,,E,,Public - Credit card at all times,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,A D M V,1,,,,Non-Networked,,GPS,40.872412,-72.878082,02/22/2021,184636,2022-02-10 21:00:18,FG,8.0,U.S. Department of Energy,01/15/2021,NEMA515
ELEC,UEM CAR CHARGER CHARGER 1,9 Pruyns Island Dr,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.296474,-73.644080,03/22/2022,189256,2022-03-22 00:31:22,,,,05/05/2021,J1772
ELEC,BURNS MGT THE SPRINGS #3,60 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.093051,-73.743350,03/22/2022,174328,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Genesee Community College,1 College Rd,,Batavia,NY,14020,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.016226,-78.137984,04/08/2020,155097,2021-03-11 23:22:17,P,,,08/05/2018,J1772
ELEC,APDC ADMIN LOT PORT 1.1,106 Smith Blvd,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.626225,-73.758180,03/22/2022,181004,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,The St. Regis,Two East 55th Street,,New York,NY,10022,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,40.761398,-73.974613,03/22/2022,170181,2022-03-22 00:22:04,,,,12/16/2020,J1772
ELEC,Hilton Garden Inn - Downtown Ithaca - Tesla Destination,130 E Seneca St,,Ithaca,NY,14850,,607-277-8900  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.440673,-76.497375,11/03/2020,114958,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,Saint George Courthouse,54 Central Ave,,Staten Island,NY,10301,,718-524-1190  866-816-7584,E,,Public,24 hours daily,,,5,,,EV Connect,http://evconnect.com/,200-9,40.639470,-74.076912,04/08/2020,65296,2021-03-11 23:22:17,LG,,,08/08/2016,J1772
ELEC,MUNICIPAL EVSE MURRAY STREET,39 Murray St,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.303196,-73.648670,03/22/2022,155245,2022-03-22 00:31:22,,,,04/08/2020,J1772
ELEC,Standard Parking 270 Greenwich - Tesla Destination,270 Greenwich St,,New York,NY,10007,,800-836-6666  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.715543,-74.011435,11/03/2020,115076,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,CANTONCHARGE DC CHARGER,8 Hodskin St,,Canton,NY,13617,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.596222,-75.171020,03/22/2022,154480,2022-03-22 00:31:22,,,,03/14/2020,J1772COMBO
ELEC,Village of Canastota,205 S Peterboro St,,Canastota,NY,13032,,315-697-7559,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.077499,-75.752256,05/06/2021,187159,2022-02-10 19:42:29,P,,,03/22/2021,J1772
ELEC,5 FARRELL ROAD VIC EVSE2,3743 Main St,,Willsboro,NY,12996,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.361485,-73.391304,03/22/2022,193247,2022-03-22 00:31:22,,,,07/28/2021,J1772
ELEC,City Parking E 61st Street - Tesla Destination,425 E 61st St,,New York,NY,10065,,212-219-3413  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.760522,-73.959278,11/03/2020,115135,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,iPark NYC 75 Wall Street - Tesla Destination,75 Wall St,,New York,NY,10005,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.705042,-74.008118,11/03/2020,122491,2021-03-11 23:22:17,P,,,03/01/2019,J1772 TESLA
ELEC,ATRIUM EVCHARGE PRC-EV1,634 Plank Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.866741,-73.777990,03/22/2022,174928,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,CITY HALL 12534 CITY HALL 3,542 Warren St,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.249016,-73.784650,03/22/2022,149513,2022-03-22 00:31:22,,,,11/26/2019,J1772
ELEC,TSS ALBANY STATIONS 1 & 2,2 Commerce Park Dr,,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.832880,-73.903920,03/22/2022,183223,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,854ELLICOTT 589 ELLICOTT 6,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.895761,-78.868331,03/22/2022,181837,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,ADAMS STATION 708 CATLYN CT,708 Catlyn Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.606503,-73.848000,03/22/2022,165392,2022-03-22 00:31:22,,,,08/22/2020,J1772
ELEC,VISITORS TOWN OF CLAY,4401 NY-31,,Clay,NY,13041,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.187020,-76.208299,03/22/2022,162291,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,HAMPTON INN STATION 4,1120 South Ave,,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.612678,-74.178885,03/22/2022,181661,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Angelina's Ristorante - Tesla Destination,399 Ellis St,,Staten Island,NY,10307,,718-227-2900  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.513370,-74.251370,11/03/2020,115240,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,Village of Montour Falls,300 W Main St,Behind Main Street Park,Montour Falls,NY,14865,,607-535-7367  866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.346621,-76.848004,06/09/2020,121285,2021-03-11 23:22:17,LG,,,04/01/2018,J1772
ELEC,TRISTATELUXURY LOT CHARGER,1249 E Jericho Turnpike,,Huntington,NY,11743,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.832688,-73.359725,03/22/2022,162157,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,EPLLC ELECTRONICS 1,497 Electronics Pkwy,,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.106861,-76.184909,03/22/2022,174520,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Meier's Creek Brewing Co,33 Rippleton Rd,Located in the parking lot,Cazenovia,NY,13035,,315-815-4022,E,,Public,24 hours daily,,,3,,,Non-Networked,,200-9,42.919517,-75.866050,07/14/2021,79175,2022-02-10 19:42:29,P,,,07/01/2016,J1772
ELEC,Art Delta New York,25-20 Brooklyn Queens Expy,,Woodside,NY,11377,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,2,,,EV Connect,http://evconnect.com/,GPS,40.763053,-73.902931,06/09/2020,94869,2021-03-11 23:22:17,P,,,06/29/2016,J1772
ELEC,Best Western Plus Victor Inn & Suites,7449 NY-96,Front Parking,Victor,NY,14564,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,43.005833,-77.444589,03/21/2022,197044,2022-03-21 22:55:12,,,,10/01/2021,J1772
ELEC,3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,3050 Corlear Ave,,Bronx,NY,10463,,718-708-5077  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.879900,-73.907762,11/03/2020,150624,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,LAFAYETTE BOYNT LAF BOYNT 1,901 Boynton Ave,,Bronx,NY,10473,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.821451,-73.877642,03/22/2022,162499,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,SKICENTER EVSE2,1562 Osceola Rd,,Camden,NY,13316,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.504623,-75.700510,03/22/2022,197701,2022-03-22 00:31:22,,,,10/14/2021,J1772
ELEC,STEINSCHINDER 8W MAIN ST,8 W Main St,,Hastings-on-Hudson,NY,10706,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.994445,-73.882657,03/22/2022,192753,2022-03-22 00:31:22,,,,07/13/2021,J1772
ELEC,Hamlet,56 Marion Ave,,Saratoga Springs,NY,12866,,518-691-3119,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,43.090647,-73.772099,06/07/2021,189519,2022-02-10 19:42:29,P,,,07/30/2020,J1772
ELEC,Winter Creek,1 Winter Creek Blvd,,Latham,NY,12110,,518-691-3119,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.731056,-73.763083,06/07/2021,189541,2022-02-10 19:42:29,P,,,08/19/2020,J1772
ELEC,GREECE TOWN HAL GREECE SOUTH 2,1 Vince Tofany Blvd,,Rochester,NY,14612,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.258197,-77.699130,03/22/2022,180741,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,BEDFORDEV METRO NORTH RR1,11 Railroad Ave,,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.237361,-73.700105,03/22/2022,162335,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,OMG EV CHARGER EVCHARGER3,656 Co Hwy 33,,Cooperstown,NY,13326,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.626144,-74.945076,03/22/2022,203019,2022-03-22 00:31:22,,,,12/24/2021,J1772
ELEC,BURNS MGT HV 1,102 Bleeker Rd,,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.690931,-73.887646,03/22/2022,173886,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Greenville Center,855 Central Park Ave,,Scarsdale,NY,10583,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.995411,-73.819055,03/22/2022,198299,2022-03-22 01:26:59,,,,10/25/2021,CHADEMO J1772COMBO
ELEC,B & C Auto Service,725 Route 6,,Mahopac,NY,10541,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,200-9,41.375328,-73.726893,10/09/2020,166305,2021-03-11 23:22:17,P,,,06/23/2020,J1772
ELEC,TOWN GERMANTOWN MUNICIPAL LOT,189 Main St,,Germantown,NY,12526,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.132595,-73.882650,03/22/2022,149273,2022-03-22 00:31:22,,,,11/20/2019,J1772
ELEC,OLD STONEHOUSE GUEST PARKING,21 Hathorn Rd,,Warwick,NY,10990,,888-758-4389,E,,Public,Thu 4:30pm - 11:00pm; Fri 12:00pm - 12:00am; Sat 12:00pm - 12:00am; Sun 7:00am - 9:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.245842,-74.370384,03/22/2022,193536,2022-03-22 00:31:22,,,,08/06/2021,J1772
ELEC,Holiday Inn Utica,1777 Burnstone Rd,,New Hartford,NY,13143,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.094117,-75.284857,11/04/2021,195713,2021-12-06 18:36:15,P,,,09/03/2021,J1772
ELEC,PANYNJ LGA WEST 1,LGA West Garage LaGuardia Airport,,Flushing,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773116,-73.874977,03/22/2022,162285,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,5TH AVE 5TH AVE TROY,1713 5th Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.730522,-73.688060,03/22/2022,162308,2022-03-22 00:31:22,,,,06/12/2020,J1772
ELEC,Green Acres Commons - Tesla Supercharger,"2034 Green Acres Mall, Sunrise Highway",,Valley Stream,NY,11581,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,16,,Tesla,https://www.tesla.com/supercharger,200-9,40.664127,-73.725100,10/11/2021,102344,2021-11-04 18:37:47,P,,,07/23/2018,TESLA
ELEC,Icon Parking - One Lincoln Plaza,20 W 64th Street,Located at B1,New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.771626,-73.981032,03/21/2022,164681,2022-03-21 22:55:12,,,,08/01/2020,J1772
ELEC,PRIMA LOFTS LL ALB LOFTS 1.1,1373 Broadway,,Menands,NY,12204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.676205,-73.733440,03/22/2022,175102,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,SLSDC - Administration Building,180 Andrews St,,Massena,NY,13662,,,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,1,,,,Non-Networked,,GPS,44.929771,-74.902773,02/22/2021,184631,2022-02-10 21:00:18,FG,17.0,Department of Transportation,01/15/2021,NEMA515
ELEC,ImPark Underhill Garage - Tesla Destination,105 Underhill Ave,,Brooklyn,NY,11238,,877-909-6199  877-798-3752,E,,Public,24 hours daily; pay lot; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.677460,-73.965421,11/03/2020,122469,2021-03-11 23:22:17,P,,,03/01/2019,TESLA
ELEC,Icon Parking 515 E 72nd Street - Tesla Destination,515  E 72nd St,,New York,NY,10021,,212-249-8196  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766857,-73.952647,11/03/2020,150660,2021-03-11 23:22:17,P,,,09/30/2019,J1772 TESLA
ELEC,Staples Plaza,3379 Crompond Rd,,Yorktown Heights,NY,10598,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.289986,-73.830730,03/22/2022,198867,2022-03-22 01:26:59,,,,10/25/2021,CHADEMO J1772COMBO
ELEC,SAVARINO COMPAN BRL 6,BRL Parking Lot 4th from building 1 South Str,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863679,-78.868118,03/22/2022,164153,2022-03-22 00:31:22,,,,07/11/2020,J1772
ELEC,The Shops at Riverhead,1762 Old Country Rd,,Riverhead,NY,11901,,877-455-3833,E,,Public,24 hours daily,,,,2,,eVgo Network,https://www.evgo.com/,GPS,40.927889,-72.706158,03/22/2022,199014,2022-03-22 01:26:59,,,,10/25/2021,CHADEMO J1772COMBO
ELEC,NORTHLAND 1,683 Northland Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.917820,-78.834370,03/22/2022,180126,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,DEMCO TRUHILTONCHARGE,3512 NY-434,,Vestal,NY,13850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.096362,-75.987614,03/22/2022,169881,2022-03-22 00:31:22,,,,12/03/2020,J1772
ELEC,SUNY NEW PALTZ STATION 2,Service building,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.736732,-74.084307,03/22/2022,123392,2022-03-22 00:31:22,,,,05/29/2019,J1772
ELEC,Saab Sensis,85 Collamer Crossings,,East Syracuse,NY,13057,,,E,,Public,24 hours daily,,,10,,,EV Connect,http://evconnect.com/,200-8,43.102147,-76.049212,04/08/2020,155103,2021-03-11 23:22:17,P,,,02/01/2020,J1772
ELEC,GMC 111 E 82nd St - Tesla Destination,111 E 82nd St,,New York,NY,10065,,212-288-9645  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.777545,-73.958471,11/03/2020,115000,2021-03-11 23:22:17,P,,,12/15/2016,J1772 TESLA
ELEC,Henderson Ford,810 E Ridge Rd,Located in front of and on the west side of the building,Webster,NY,14580,,585-787-1700,E,,Public - Call ahead,Dealership business hours,,,2,,,Non-Networked,,200-9,43.205714,-77.476722,06/07/2021,53975,2022-02-10 19:42:29,P,,,09/01/2013,J1772
ELEC,ROCHESTER NY EAST END -GW 2,475 East Ave,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.157074,-77.599958,03/22/2022,181473,2022-03-22 00:31:22,,,,01/27/2021,J1772
ELEC,Mather Hospital,75 North County Rd,,Port Jefferson,NY,11777,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,40.939610,-73.053579,03/15/2021,185627,2021-12-06 18:36:15,P,,,03/01/2021,J1772
ELEC,Town of Dickinson,531 Old Front St,,Binghamton,NY,13905,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-9,42.119780,-75.912473,04/08/2020,94828,2021-03-11 23:22:17,LG,,,07/12/2017,J1772
ELEC,TOWN OF BOLTON TOWN OF BOLTON1,5 Cross Street Town of Bolton,,Bolton Landing,NY,12814,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.557602,-73.657839,03/22/2022,165304,2022-03-22 00:31:22,,,,08/19/2020,J1772
